params,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 2}",0.5378611585280317,0.06173155677226794,555,0.6193404136389045,0.5156562291805463,0.545583038869258,0.5334252239834597,0.6246016571064372,0.5855513307984791,0.5994897959183674,0.5946291560102301,0.571810287241149,0.5917808219178082,0.5188616810059563,0.5476963011031798,0.5820983995257855,0.4949201741654572,0.5519125683060109,0.5377298668357641,0.5255878284923928,0.46824224519940916,0.5411922304085733,0.4251592356687898,0.5839793281653747,0.5209424083769634,0.35514018691588783,0.514792899408284,0.46740858505564387,0.6175349428208387,0.59125,0.4708454810495627,0.5841269841269842,0.45454545454545453
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 5}",0.5307987601529399,0.06498315685076259,564,0.482962962962963,0.5790527018012008,0.47860768672951415,0.6007556675062973,0.5933068633011912,0.41562759767248547,0.6111443978430198,0.5095541401273885,0.567979669631512,0.6115810019518543,0.592057761732852,0.507399577167019,0.46677215189873417,0.5583554376657824,0.5098870056497176,0.43444530643910007,0.436278342455043,0.41140215716486905,0.6269592476489029,0.5181208053691275,0.5672955974842767,0.5854304635761589,0.5780730897009967,0.5450733752620545,0.4544,0.4301412872841444,0.5952063914780293,0.5948126801152738,0.5278551532033426,0.5334242837653479
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 10}",0.5129617775458487,0.07573931158731037,573,0.5495376486129459,0.5048951048951049,0.5820238843494657,0.5538057742782152,0.521974306964165,0.4477390659747961,0.3701188455008489,0.3902027027027027,0.5909389363099147,0.5190615835777126,0.6414634146341464,0.5743989603638726,0.6428571428571429,0.48520710059171596,0.5214899713467048,0.4383561643835616,0.5080527086383602,0.522633744855967,0.6339227242960053,0.5313351498637602,0.5206220419202163,0.39707078925956063,0.5681818181818182,0.553337921541638,0.4985754985754986,0.3984189723320158,0.558294470353098,0.3517915309446254,0.5010893246187363,0.5114560236511456
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 10, 'estimator__min_samples_split': 20}",0.5367563005428403,0.07795166768407878,557,0.4549618320610687,0.4781931464174455,0.5010799136069114,0.591349257585539,0.5563549160671463,0.6189889025893958,0.5249487354750513,0.5551515151515152,0.5981710597095212,0.5642946317103621,0.5768229166666666,0.6248037676609105,0.6075129533678757,0.39827586206896554,0.5298013245033113,0.46865203761755486,0.2674199623352166,0.5449591280653951,0.5694267515923567,0.6047648136835675,0.48813056379821956,0.5617667356797792,0.4075595727198028,0.5921052631578947,0.48542274052478135,0.6159420289855072,0.5712451861360719,0.5937090432503277,0.5844004656577415,0.5664739884393064
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 2}",0.6552930124814506,0.014105033043968044,29,0.6733042937149969,0.6637770897832818,0.6464646464646465,0.6531365313653137,0.6502213788741303,0.6586901763224181,0.654747225647349,0.6718562874251497,0.6458598726114649,0.6713197969543148,0.6427196921103271,0.6528822055137845,0.6861313868613139,0.6327827191867853,0.6507731958762887,0.64,0.6490233144297417,0.6434349719975109,0.6740878169449598,0.6543891958256599,0.6374845869297164,0.645079365079365,0.6512758201701093,0.6572528883183568,0.6491002570694088,0.6781964175416924,0.662507797878977,0.6675062972292192,0.624031007751938,0.6707541385652973
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 5}",0.6555124089571305,0.013970436367721082,27,0.6737235367372354,0.6646001239925604,0.6468730259001895,0.6535384615384615,0.6497783407219759,0.6591052299936988,0.6534898085237801,0.6718562874251497,0.6441326530612245,0.6717460317460318,0.6448717948717949,0.6541353383458647,0.6865489957395009,0.6335877862595419,0.6481601032924468,0.6412903225806451,0.6477272727272727,0.6434349719975109,0.6745049504950495,0.6555965559655597,0.6386658431130328,0.6467598475222364,0.6516717325227963,0.658974358974359,0.649583600256246,0.6786155747836835,0.6620947630922693,0.6666666666666666,0.6245161290322581,0.669122160834868
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10}",0.6557832165947804,0.01436804500165366,24,0.6724673710379118,0.6629560915275201,0.648171500630517,0.6535384615384615,0.6518706404565631,0.660377358490566,0.6539173349784084,0.6726618705035972,0.6457800511508951,0.6704761904761904,0.6426735218508998,0.6524466750313677,0.6869671132764921,0.6344564526382708,0.6529032258064517,0.6408268733850129,0.6485461441213654,0.6443202979515829,0.6740878169449598,0.6568446899938613,0.6370370370370371,0.6467598475222364,0.6516717325227963,0.6589595375722543,0.6486486486486487,0.6790352504638218,0.6629353233830846,0.6696035242290749,0.6205559146735617,0.672
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 20}",0.6555386878389481,0.014551873389085675,25,0.6716417910447762,0.6625386996904025,0.647763074984247,0.6535141800246609,0.6488888888888888,0.6595208070617906,0.6547029702970297,0.67106051527861,0.6458200382897256,0.6708941027266963,0.6435897435897436,0.6545226130653267,0.6881851400730816,0.6335877862595419,0.6507424144609425,0.6404131697869593,0.6477272727272727,0.6442786069651741,0.674074074074074,0.6568627450980392,0.6365883807169345,0.6463492063492063,0.6533090467516697,0.6611039794608472,0.6481958762886598,0.6773794808405439,0.6629283489096574,0.6700251889168766,0.6187702265372168,0.6711822660098522
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2}",0.6547845886052865,0.014686173097504486,32,0.6737235367372354,0.6625386996904025,0.6451612903225806,0.6539173349784084,0.6506024096385542,0.6578616352201258,0.6526315789473685,0.6730653869226155,0.6428571428571429,0.6700636942675159,0.6413881748071979,0.6515723270440251,0.6874236874236874,0.6347992351816444,0.6503225806451612,0.6381877022653721,0.6464646464646465,0.6417445482866043,0.6749226006191951,0.6539408866995073,0.6369820655534941,0.6480304955527318,0.6507936507936508,0.6559691912708601,0.6486833654463712,0.6782178217821783,0.6633478531425016,0.6675078864353312,0.6204663212435233,0.6703499079189686
"{'estimator__criterion': 'entropy', 'estimator__max_depth': 10, 'estimator__max_features': None, 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5}",0.6552267346683013,0.014358779838323081,30,0.6745635910224439,0.6629491945477075,0.6455696202531646,0.6543438077634011,0.6510449651678277,0.6565847511027095,0.6534898085237801,0.6726618705035972,0.6432673899170389,0.6717557251908397,0.6444159178433889,0.6528562460765851,0.6878048780487804,0.6339285714285714,0.6499032882011605,0.6390685640362225,0.6485804416403785,0.6413449564134496,0.6740878169449598,0.6531115218730745,0.6377708978328174,0.6476190476190476,0.6516168395363027,0.6559691912708601,0.6486486486486487,0.6786155747836835,0.6629283489096574,0.6675078864353312,0.624031007751938,0.6707616707616708
