params,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 100}",0.6802595980773825,0.014051999504972087,78,0.7054589082183563,0.674937965260546,0.6617647058823529,0.6748315982853643,0.6687154271665642,0.6813996316758748,0.6687422166874222,0.6918918918918919,0.6897404202719407,0.6816524908869988,0.6691266912669127,0.6731470230862697,0.6970443349753694,0.6597051597051597,0.694647201946472,0.6633354153653966,0.6716697936210131,0.6785058175137784,0.7102689486552567,0.6843373493975904,0.6642066420664207,0.6679151061173533,0.6730538922155689,0.692588092345079,0.6909765142150803,0.6966565349544073,0.6903740036787247,0.6889428918590522,0.6525792417650714,0.6895720313441832
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 200}",0.6806970565912953,0.01264754117271928,41,0.7080820265379976,0.676980198019802,0.6695069993913573,0.668301655426119,0.6662553979025293,0.6866585067319462,0.6757425742574258,0.6912832929782082,0.6855733662145499,0.6886446886446886,0.6715776550030693,0.673939393939394,0.6993263931414574,0.6670739156994502,0.6969147005444646,0.6625233064014916,0.6733042937149969,0.6674892041949414,0.7043795620437956,0.6839253461770018,0.6678921568627451,0.6699937616968185,0.669069069069069,0.6881851400730816,0.6874221668742216,0.6973039215686274,0.6886850152905198,0.689444783404515,0.6633663366336634,0.6820668693009119
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 300}",0.6803896305957887,0.013341368045527475,67,0.7080820265379976,0.6728855721393034,0.6707466340269278,0.6703499079189686,0.6687306501547987,0.6849482023156612,0.6703841387856257,0.6935580975316075,0.6901234567901234,0.6902439024390243,0.6715867158671587,0.6719319562575942,0.6961325966850829,0.6658506731946144,0.6923076923076923,0.6591619762351469,0.6716417910447762,0.6736068585425597,0.7064555420219245,0.6747279322853688,0.6695121951219513,0.6650031191515907,0.670263788968825,0.6870789957134109,0.6946847960444994,0.6971358927483242,0.691131498470948,0.6905339805825242,0.659190031152648,0.683698296836983
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 500}",0.6818778621343518,0.012783429120610224,1,0.7100663050030138,0.6823238566131026,0.6736068585425597,0.6727941176470589,0.6683076923076923,0.6817625458996328,0.6761433868974042,0.6919374247894103,0.6877323420074349,0.6889023650697392,0.677320221266134,0.6759878419452887,0.6993263931414574,0.6637984019668101,0.6957575757575758,0.6596009975062345,0.6753894080996885,0.671604938271605,0.7035909920876445,0.6782713085234093,0.6748466257668712,0.6687383467992541,0.6682692307692307,0.6822085889570552,0.6925446703635243,0.6947496947496947,0.697560975609756,0.6906211936662606,0.6608695652173913,0.6917019987886129
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 1000}",0.6808227477703521,0.013632318201190426,35,0.7115384615384616,0.6737103791174642,0.6744186046511628,0.6703431372549019,0.6674876847290641,0.6821800367421923,0.6712243629583592,0.6939266386049309,0.6876932591218305,0.6881458966565349,0.6707616707616708,0.6719319562575942,0.7028676021964613,0.6650306748466258,0.6978155339805825,0.657125077784692,0.6749688667496887,0.6756923076923077,0.708029197080292,0.6778846153846154,0.6707466340269278,0.6687306501547987,0.6686674669867947,0.6853658536585366,0.6902106567534076,0.6948012232415902,0.6923076923076923,0.6865853658536586,0.660024906600249,0.6844660194174758
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 100}",0.677562226417683,0.013216329935582548,224,0.6976744186046512,0.6679245283018868,0.6612903225806451,0.6695491043854231,0.6695598264104153,0.6818461538461539,0.6670815183571873,0.6816798539257456,0.6918316831683168,0.6833435021354485,0.6687268232385661,0.676829268292683,0.6928746928746928,0.6562889165628891,0.6935779816513762,0.660024906600249,0.6728739913097455,0.6793378295524218,0.699017199017199,0.6812918951858623,0.6579925650557621,0.6666666666666666,0.6690647482014388,0.6856435643564357,0.6906832298136646,0.6907532149418248,0.6859250153657037,0.6912832929782082,0.6491885143570537,0.687041564792176
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 200}",0.6765010315335654,0.01401407510125451,403,0.6992068334350213,0.6704190118824265,0.6613201727328809,0.6674892041949414,0.669576059850374,0.6765983860955928,0.667910447761194,0.6849148418491484,0.6894409937888198,0.6813725490196079,0.6707920792079208,0.6674861708666256,0.7022713321055862,0.6554934823091247,0.6944274341702388,0.6557993730407523,0.6703980099502488,0.6752767527675276,0.6986469864698647,0.6739261947973382,0.663372452130945,0.6591337099811676,0.6646525679758308,0.6811684275947794,0.6845721424109932,0.6937269372693727,0.6944274341702388,0.6850828729281768,0.6506935687263556,0.6854345165238678
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 300}",0.6767018715066684,0.0137521699006734,363,0.6955460646735815,0.6708385481852316,0.6662546353522868,0.6699326393141457,0.6716232961586122,0.6802469135802469,0.6620775969962454,0.6900726392251816,0.6877715704531348,0.6781326781326781,0.6724351050679852,0.6687154271665642,0.7002457002457002,0.6559206447613143,0.6895284751990202,0.6545226130653267,0.6757934038581207,0.6740331491712708,0.6970443349753694,0.6715151515151515,0.6617100371747212,0.6637335009428033,0.6670687575392038,0.6847960444993819,0.6870705808869456,0.6921182266009852,0.6949048496009822,0.6886446886446886,0.645323289391086,0.6834355828220859
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 500}",0.6780919184159385,0.01336253758932447,187,0.6968769136558481,0.6728971962616822,0.6715867158671587,0.6687230104873535,0.6736842105263158,0.6822948797038865,0.66167290886392,0.687689508793208,0.6853233830845771,0.6837294332723949,0.6732673267326733,0.6764525993883792,0.6985880908532842,0.656308266003729,0.6968215158924206,0.6566037735849056,0.6737103791174642,0.6797546012269938,0.6991368680641183,0.6747720364741642,0.6600372902423866,0.6670830730793255,0.670680313064419,0.684863523573201,0.6883198001249219,0.689908256880734,0.6965601965601965,0.6858190709046454,0.6473551637279596,0.6822372464658881
"{'estimator__criterion': 'log_loss', 'estimator__max_depth': None, 'estimator__max_features': 'sqrt', 'estimator__min_samples_leaf': 4, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 1000}",0.676757866852061,0.013958079165687198,356,0.7011564211807669,0.6716510903426791,0.6633846153846154,0.6736324523663184,0.6670815183571873,0.6819024088943793,0.6616635397123202,0.6836363636363636,0.6878504672897197,0.6781326781326781,0.6720396776193428,0.6711739397664414,0.6966153846153846,0.6529595015576324,0.6892307692307692,0.6561712846347607,0.6724782067247821,0.6752767527675276,0.6982758620689655,0.6743480897513645,0.6625233064014916,0.6683322923173017,0.6686819830713422,0.6877323420074349,0.6870324189526185,0.692354740061162,0.6953846153846154,0.6853658536585366,0.642812303829253,0.6838551258440762
