params,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,split20_test_score,split21_test_score,split22_test_score,split23_test_score,split24_test_score,split25_test_score,split26_test_score,split27_test_score,split28_test_score,split29_test_score
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 1, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 1000}",0.6781675747591475,0.013690910255397253,191,0.6999405822935235,0.6707616707616708,0.6715151515151515,0.6662613981762918,0.6577181208053692,0.675577156743621,0.6695226438188494,0.6896962477665277,0.6893203883495146,0.6900302114803626,0.6743620899149453,0.6698853349426674,0.6922141119221411,0.6618531889290012,0.6919374247894103,0.6605052372150338,0.6740878169449598,0.6743902439024391,0.7012673506336753,0.6802395209580838,0.6626506024096386,0.660923076923077,0.6666666666666666,0.6803130644190247,0.69079754601227,0.6820109024833434,0.7012673506336753,0.6881720430107527,0.6543891958256599,0.6967509025270758
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 100}",0.6776451780302435,0.013690117788543357,234,0.7014563106796117,0.6633165829145728,0.6707768187422934,0.6715776550030693,0.668301655426119,0.6801968019680197,0.6620861961274204,0.6886622675464907,0.6843730697961705,0.6780905752753978,0.6732919254658385,0.6715328467153284,0.6998158379373849,0.6634086744043983,0.6946983546617916,0.6541353383458647,0.6679197994987469,0.67280540208717,0.6988249845392702,0.6783343391671696,0.677320221266134,0.6645924082140635,0.6585514303104077,0.6889428918590522,0.6925925925925925,0.6935779816513762,0.6863468634686347,0.6873479318734793,0.6506935687263556,0.685784014643075
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 200}",0.6762100207965538,0.012905129424446476,472,0.7063106796116505,0.6683322923173017,0.6720197652872143,0.667905824039653,0.6650124069478908,0.674432863274065,0.6612296110414053,0.6907775768535263,0.6835599505562423,0.6825106642291285,0.6678966789667896,0.6670746634026927,0.6929716399506781,0.666256157635468,0.6902439024390243,0.6595744680851063,0.6741713570981863,0.6699751861042184,0.6974738139248305,0.6771653543307087,0.6579925650557621,0.6641837368094351,0.6686819830713422,0.6826568265682657,0.681592039800995,0.6895284751990202,0.69079754601227,0.6821800367421923,0.6499057196731616,0.6838868388683886
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 300}",0.6763870941059952,0.013064177901950653,437,0.7006060606060606,0.6704190118824265,0.6687192118226601,0.6752926678989526,0.6633601983880967,0.6748768472906403,0.6591478696741855,0.6839253461770018,0.684863523573201,0.6857142857142857,0.6658400495970241,0.6695226438188494,0.6983343615052436,0.6559604694255713,0.6948640483383686,0.6569987389659521,0.6712414223331253,0.6695598264104153,0.6950092421441775,0.6739261947973382,0.6658415841584159,0.6600124766063631,0.6694711538461539,0.6826568265682657,0.684863523573201,0.6947496947496947,0.687960687960688,0.6837606837606838,0.657035175879397,0.6870789957134109
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 500}",0.6756643184381832,0.013722371230403903,580,0.7070952092177077,0.6699813548788067,0.6674907292954264,0.6629560915275201,0.6621287128712872,0.6752608962553714,0.6620775969962454,0.6855763427881714,0.6823529411764706,0.6854345165238678,0.6707768187422934,0.6621704475781729,0.696241528034504,0.6617375231053605,0.6918852959121415,0.6544996853366898,0.6724782067247821,0.6724351050679852,0.6973603437691835,0.6751669702489375,0.6617192331478046,0.6608369768894441,0.663036902601331,0.6790123456790124,0.6857142857142857,0.6943765281173594,0.6904615384615385,0.684981684981685,0.6553459119496855,0.6793378295524218
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 2, 'estimator__n_estimators': 1000}",0.6761425783928371,0.013073304425804504,488,0.7033898305084746,0.6679127725856698,0.6637824474660075,0.6654275092936803,0.6654275092936803,0.6777367773677737,0.6633416458852868,0.6848154869933454,0.6827757125154895,0.684981684981685,0.6757090012330457,0.668301655426119,0.6942557134033354,0.6592729513247073,0.6926354230066951,0.654934003771213,0.6658307210031348,0.6707844348363187,0.7025703794369645,0.6739261947973382,0.6641975308641975,0.665,0.6682750301568154,0.6842751842751843,0.6861042183622829,0.690842040565458,0.6839186691312384,0.6854690374003679,0.655367231638418,0.6830165542611895
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 100}",0.676267029122801,0.01343119505337423,460,0.7008547008547008,0.6658322903629537,0.6654320987654321,0.6662576687116565,0.6679081315952824,0.6727716727716728,0.6666666666666666,0.6854741896758704,0.6843403205918619,0.6821515892420538,0.6707541385652973,0.673992673992674,0.6985880908532842,0.6613003095975232,0.6979293544457978,0.6566037735849056,0.6683291770573566,0.6768478924862553,0.6945298094652735,0.676737160120846,0.6650366748166259,0.6596404215747055,0.6610169491525424,0.6752926678989526,0.688039457459926,0.6935286935286935,0.6888888888888889,0.6878436163714111,0.6504065040650406,0.6850152905198776
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 200}",0.6763234682750631,0.014149264464622112,447,0.7032569360675512,0.6666666666666666,0.6687230104873535,0.6748617086662569,0.6654275092936803,0.6699568167797656,0.6616541353383458,0.6887417218543046,0.6835599505562423,0.6801718845917741,0.6695598264104153,0.6723611958511287,0.694478527607362,0.6621454993834772,0.6980440097799511,0.6553459119496855,0.6720597386434349,0.6683199008059516,0.7050889025137952,0.681107099879663,0.6596923076923077,0.664576802507837,0.6589945487583283,0.6847624922887107,0.6857142857142857,0.6903304773561811,0.6888068880688807,0.683698296836983,0.6485804416403785,0.6830165542611895
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 300}",0.6769235980197048,0.0129556305384832,349,0.7020109689213894,0.66875,0.6646115906288532,0.6654298082869512,0.6650185414091471,0.6744759556103576,0.6712243629583592,0.690865093768905,0.6828660436137072,0.6828971393791844,0.6654320987654321,0.6695278969957081,0.6952789699570815,0.663372452130945,0.6942249240121581,0.6612398246712586,0.6675,0.6674937965260546,0.698452012383901,0.6771463119709794,0.666256157635468,0.6625155666251556,0.6698970321017566,0.6854690374003679,0.6877715704531348,0.6901669758812616,0.69079754601227,0.68860450944546,0.6529080675422139,0.6855036855036855
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 500}",0.6763165622801038,0.013067904681133079,450,0.7050272562083586,0.6670822942643392,0.6687192118226601,0.6724351050679852,0.6633663366336634,0.6789667896678967,0.6645885286783042,0.6887816646562123,0.6831683168316832,0.6833435021354485,0.6691312384473198,0.6666666666666666,0.6950617283950618,0.6646077825818406,0.6931540342298288,0.6553459119496855,0.6729323308270677,0.6695544554455446,0.6998769987699877,0.6743202416918429,0.6613201727328809,0.6604127579737336,0.6702833031946956,0.6842751842751843,0.6856435643564357,0.6887254901960784,0.687960687960688,0.6833740831295844,0.6520100502512562,0.6793611793611793
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 5, 'estimator__n_estimators': 1000}",0.6765819373012112,0.013619887399217207,407,0.703951367781155,0.6687461010605116,0.6683137739345275,0.6666666666666666,0.6641883519206939,0.6789895255699322,0.6649968691296181,0.6844336765596608,0.6824114356743319,0.6861669713589275,0.6724137931034483,0.6642156862745098,0.6982758620689655,0.6604938271604939,0.6937537901758641,0.654934003771213,0.6724890829694323,0.6711822660098522,0.7017758726270668,0.6714975845410628,0.662553979025293,0.6633291614518148,0.6650573325286663,0.6843403205918619,0.6864931846344485,0.6899938612645795,0.6928746928746928,0.6850152905198776,0.6541117388575016,0.6837920489296636
"{'estimator__criterion': 'entropy', 'estimator__max_depth': None, 'estimator__max_features': 'log2', 'estimator__min_samples_leaf': 2, 'estimator__min_samples_split': 10, 'estimator__n_estimators': 100}",0.6762222150740069,0.013752956701491481,469,0.6944444444444444,0.6716697936210131,0.6715958102279729,0.6711822660098522,0.6674922600619195,0.6760736196319018,0.6532663316582915,0.6889023650697392,0.6836228287841191,0.6833740831295844,0.6654252017380509,0.6715776550030693,0.6900369003690037,0.6559206447613143,0.6957055214723926,0.6566037735849056,0.667501565435191,0.6769420468557337,0.7039312039312039,0.6706875753920386,0.6555965559655597,0.662492172824045,0.6666666666666666,0.6827458256029685,0.6852195423623995,0.6971358927483242,0.6891891891891891,0.6862385321100918,0.657465495608532,0.687960687960688
